CID	Gene	PIP	Posterior_Effect	Posterior_SD	FDR_SIG05
C999921441	PVR_P15151_OID21011_v1_Neurology	1.32097716928348e-05	-1.20008590957863e-07	5.97357304969005e-05	FALSE
C827	AIF1_P55008_OID21234_v1_Oncology	1.3198403299941e-05	-6.83963922385571e-08	0.00033670448742161	FALSE
C999911444	LGMN_Q99538_OID20773_v1_Inflammation	1.31846533580893e-05	-3.01170913555967e-07	0.000114977835559959	FALSE
C999921441	SIGLEC5_O15389_OID21082_v1_Neurology	1.31751666651025e-05	1.50297509186823e-07	6.59825090648994e-05	FALSE
C100001104	IGHMBP2_P38935_OID30123_v1_Cardiometabolic_II	1.3166243117646e-05	3.91427992717435e-06	0.0012540697177598	FALSE
C445	IL16_Q14005_OID20633_v1_Inflammation	1.31507828524668e-05	1.73401453746995e-06	0.000615791733540814	FALSE
C100001293	EPHB4_P54760_OID20242_v1_Cardiometabolic	1.31455874596842e-05	2.02768211664458e-06	0.000625064325352424	FALSE
C100001254	FOLH1_Q04609_OID30430_v1_Inflammation_II	1.31186947952555e-05	-2.4258491201632e-07	0.000609035999746482	FALSE
C999921441	BLVRB_P30043_OID21141_v1_Neurology	1.30566300358126e-05	5.98549701004982e-07	0.000244062648923849	FALSE
C999921441	KLK13_Q9UKR3_OID21291_v1_Oncology	1.3039717941421e-05	3.90969167794128e-07	0.00013801397720764	FALSE
C1162	F13B_P05160_OID30781_v1_Inflammation_II	1.29810296169985e-05	4.27014183414681e-07	0.000153130868814895	FALSE
C999911444	TCL1A_P56279_OID20987_v1_Neurology	1.29442419557479e-05	1.86774471959851e-07	9.33741102879132e-05	FALSE
C100020372	ABCA2_Q9BZC7_OID30146_v1_Cardiometabolic_II	1.29190630618892e-05	5.37992161375659e-07	0.000856058118794727	FALSE
C100001413	BTN1A1_Q13410_OID31363_v1_Oncology_II	1.29182814543327e-05	2.83894191022049e-07	0.000250952609988532	FALSE
C100020372	ABL1_P00519_OID21280_v1_Oncology	1.28507304810732e-05	-1.29288061610475e-06	0.00116178198033758	FALSE
C999921441	TEX101_Q9BY14_OID30971_v1_Neurology_II	1.2810172960287e-05	-2.22075043161882e-07	0.00014174253738147	FALSE
C100000265	SFRP1_Q8N474_OID20984_v1_Neurology	1.27951173956031e-05	-8.28321402151488e-07	0.000271239879109792	FALSE
C100021000	SCN4B_Q8IWT1_OID30277_v1_Cardiometabolic_II	1.27916212695478e-05	1.15516468929871e-07	6.08177948927787e-05	FALSE
C1162	CHIT1_Q13231_OID20312_v1_Cardiometabolic	1.27536060813283e-05	-2.10047138721468e-07	7.54517855976218e-05	FALSE
C100002761	DNPH1_O43598_OID20744_v1_Inflammation	1.26919863254749e-05	-5.37615666364909e-07	0.000218026058932893	FALSE
C100001254	FOLR1_P15328_OID21529_v1_Oncology	1.26077138838943e-05	1.74758852709649e-06	0.000585488275957035	FALSE
C100001104	TMEM132A_Q24JP5_OID30287_v1_Cardiometabolic_II	1.26011283295702e-05	1.07256989398667e-07	8.00365838293761e-05	FALSE
C100001104	CST6_Q15828_OID20293_v1_Cardiometabolic	1.24873445773721e-05	-6.81372055070154e-07	0.000292122358875836	FALSE
C100001254	LTBP3_Q9NS15_OID21191_v1_Oncology	1.24825892630076e-05	1.79757035665148e-08	9.0175751902638e-05	FALSE
C100001104	CD6_P30203_OID20649_v1_Inflammation	1.24380762016596e-05	-1.04927603988384e-08	5.80007369775922e-05	FALSE
C100021103	GLO1_Q04760_OID20107_v1_Cardiometabolic	1.24180527475426e-05	4.35874701318073e-07	0.000173070437746399	FALSE
C827	ATP6V1G2_O95670_OID30167_v1_Cardiometabolic_II	1.24020588369023e-05	2.07843997254632e-08	0.000360467839546989	FALSE
C999918922	PMVK_Q15126_OID20850_v1_Neurology	1.23034270400613e-05	-2.90482165304374e-06	0.00093769223622354	FALSE
C100020414	CST6_Q15828_OID20293_v1_Cardiometabolic	1.22738788423948e-05	3.9193798210796e-07	0.000255771201030078	FALSE
C100020372	SEZ6L_Q9BYH1_OID21488_v1_Oncology	1.22404696133449e-05	2.90443495124693e-07	0.000188814943615698	FALSE
C100001413	KIAA0319_Q5VV43_OID31094_v1_Neurology_II	1.2149399866046e-05	-4.75694068442381e-07	0.000182612323046027	FALSE
C999918899	LPL_P06858_OID20188_v1_Cardiometabolic	1.21301173376942e-05	-5.10731066668596e-07	0.000170261855696145	FALSE
C999921441	CEACAM16_Q2WEN9_OID31495_v1_Oncology_II	1.20793854184731e-05	5.63562348178196e-08	8.04881815821529e-05	FALSE
C999921441	SIGLEC6_O43699_OID21394_v1_Oncology	1.20579306029933e-05	-1.72160903800466e-07	8.128160816753e-05	FALSE
C100001104	SNX15_Q9NRS6_OID30644_v1_Inflammation_II	1.20500146854052e-05	1.23366423103113e-07	0.000103528439084403	FALSE
C100001870	APOA1_P02647_OID30769_v1_Inflammation_II	1.20214289990317e-05	1.09609033375475e-06	0.000762363936157633	FALSE
C407	LCAT_P04180_OID30677_v1_Inflammation_II	1.19348792644303e-05	2.22122826579489e-06	0.000707764418754628	FALSE
C100020372	SNAP29_O95721_OID21506_v1_Oncology	1.18923718687158e-05	3.39399536580908e-06	0.00121028645038406	FALSE
C100002026	TEX101_Q9BY14_OID30971_v1_Neurology_II	1.18430037329142e-05	-9.87879824573278e-07	0.000316165574055186	FALSE
C999921441	SBSN_Q6UWP8_OID30398_v1_Cardiometabolic_II	1.17760611537676e-05	1.54951558155774e-08	7.72222751540679e-05	FALSE
C100002761	ACOT13_Q9NPJ3_OID31522_v1_Oncology_II	1.16971673886912e-05	2.13642547558245e-06	0.000869152564260491	FALSE
C100001413	ADGRB3_O60242_OID20974_v1_Neurology	1.16434194841197e-05	-3.50795351281836e-08	4.38640184832575e-05	FALSE
C100020372	DDT_P30046_OID30372_v1_Cardiometabolic_II	1.1577119747086e-05	1.07667344930461e-07	0.000191114740279339	FALSE
C100020372	DGCR6_Q14129_OID30859_v1_Neurology_II	1.15676087676375e-05	0	6.24740580166619e-05	FALSE
C100002990	TBCB_Q99426_OID20993_v1_Neurology	1.15027527360922e-05	1.16218087190192e-06	0.00108283080665967	FALSE
C100020219	ABL1_P00519_OID21280_v1_Oncology	1.15007716308124e-05	1.19182505618217e-06	0.00113524926032541	FALSE
C100021103	NFKBIE_O00221_OID21212_v1_Oncology	1.14799901673734e-05	7.24776661668566e-07	0.000286196850430721	FALSE
C1162	SERPINC1_P01008_OID30789_v1_Inflammation_II	1.13804091929071e-05	-1.71870161399039e-06	0.00059655306758877	FALSE
C999918922	AMY2A_P04746_OID20333_v1_Cardiometabolic	1.13195212694261e-05	-2.02256042803343e-07	9.95439366866449e-05	FALSE
C100020372	IGLC2_P0DOY2_OID30740_v1_Inflammation_II	1.12265107476972e-05	6.93703332159433e-07	0.000295005903481896	FALSE
C100001413	CD109_Q6YHK3_OID21108_v1_Neurology	1.12229385118567e-05	4.31145961790075e-08	5.60462282951226e-05	FALSE
C100006378	B4GAT1_O43505_OID21127_v1_Neurology	1.11749202085232e-05	-3.42573508587446e-07	0.000181370974189477	FALSE
C999921441	PRKD2_Q9BZL6_OID30140_v1_Cardiometabolic_II	1.11629016454895e-05	6.16625523497202e-06	0.00224858706021124	FALSE
C100001104	FADD_Q13158_OID20151_v1_Cardiometabolic	1.11450948608871e-05	-2.16661673010729e-06	0.000784815053719011	FALSE
C100002761	ALDH5A1_P51649_OID31047_v1_Neurology_II	1.1039944966873e-05	-3.86444303252837e-07	0.000305109069898279	FALSE
C999921441	PPP1R14A_Q96A00_OID31011_v1_Neurology_II	1.09792401788988e-05	-7.41004764823158e-07	0.000717533572905718	FALSE
C999921441	BCAM_P50895_OID21076_v1_Neurology	1.09436167974319e-05	-1.83748607005101e-07	0.000162300225106076	FALSE
C100004499	GPIHBP1_Q8IV16_OID31469_v1_Oncology_II	1.09336852335273e-05	-1.21610606541036e-06	0.000396561299784431	FALSE
C999921441	PLAUR_Q03405_OID20764_v1_Inflammation	1.08324271305138e-05	-4.91129580083643e-07	0.000253880286066855	FALSE
C999921441	CA11_O75493_OID21195_v1_Oncology	1.08281174853175e-05	2.97917594961581e-06	0.00114535055307798	FALSE
C100005384	ARSA_P15289_OID21138_v1_Neurology	1.08106794883822e-05	-1.76460033752179e-07	8.87024406830535e-05	FALSE
C1538	C1QTNF5_Q9BXJ0_OID30618_v1_Inflammation_II	1.07819612269466e-05	2.4263828151096e-07	0.000357284640764722	FALSE
C999921441	CEACAM19_Q7Z692_OID31443_v1_Oncology_II	1.07730233486203e-05	4.23170170646293e-07	0.000227829097279801	FALSE
C999921441	KLK3_P07288_OID30364_v1_Cardiometabolic_II	1.07071527968294e-05	-1.64761137973891e-06	0.000621463064588426	FALSE
C999918922	SCAMP3_O14828_OID21332_v1_Oncology	1.07051904224553e-05	-3.81874933760976e-06	0.00134461456155727	FALSE
C100020372	BCR_P11274_OID20558_v1_Inflammation	1.06530098775703e-05	1.06149437439498e-06	0.000750349693777736	FALSE
C100020372	OSM_P13725_OID20574_v1_Inflammation	1.06395655450342e-05	-2.14748655295133e-07	0.000825133517189108	FALSE
C999921441	LGALS7_LGALS7B_P47929_OID21406_v1_Oncology	1.06069702815459e-05	-1.74381060730196e-07	0.000183663483645452	FALSE
C100021103	PI16_Q6UXB8_OID30676_v1_Inflammation_II	1.0590712228864e-05	3.57210652526171e-07	0.000156188443487902	FALSE
C100002761	NFKBIE_O00221_OID21212_v1_Oncology	1.05866059035842e-05	-4.68521742374143e-07	0.000245057134556264	FALSE
C100020414	GAL_P22466_OID20727_v1_Inflammation	1.0583327751168e-05	-1.7838600901034e-06	0.000701666026930954	FALSE
C100006378	ASRGL1_Q7L266_OID30283_v1_Cardiometabolic_II	1.04863747014683e-05	7.55467087375455e-07	0.000288539968509219	FALSE
C100021000	IL10RA_Q13651_OID20420_v1_Inflammation	1.04253957307066e-05	1.18057843290622e-06	0.000450840881757952	FALSE
C100000616	PLB1_Q6P1J6_OID31110_v1_Neurology_II	1.03387866461357e-05	1.72146842796824e-08	2.74157864178388e-05	FALSE
C999912707	PYDC1_Q8WXC3_OID30202_v1_Cardiometabolic_II	1.0325676769396e-05	7.87675750499031e-07	0.00028142714415915	FALSE
C100002026	PPP1R14A_Q96A00_OID31011_v1_Neurology_II	1.03182949972025e-05	4.90536798580432e-06	0.00168502746100152	FALSE
C100001654	TREH_O43280_OID30388_v1_Cardiometabolic_II	1.02974226212638e-05	-2.97556329940756e-08	2.73212734720404e-05	FALSE
C1538	C2CD2L_O14523_OID20864_v1_Neurology	1.02610014133253e-05	-5.00071503637258e-08	0.000972605235428948	FALSE
C100001104	SERPINH1_P50454_OID31322_v1_Oncology_II	1.02153512892e-05	-9.84884161146484e-07	0.000382070749623311	FALSE
C100020414	OMP_P47874_OID30835_v1_Neurology_II	1.01984795861654e-05	6.47034676726982e-07	0.00030708877108769	FALSE
C999918922	FCGR3B_O75015_OID20387_v1_Cardiometabolic	1.01564000256626e-05	-1.56819503888034e-06	0.000596432072615581	FALSE
C999912707	PRSS8_Q16651_OID20763_v1_Inflammation	1.01435866184385e-05	1.75849915582597e-06	0.000623217132278725	FALSE
C100010940	TREH_O43280_OID30388_v1_Cardiometabolic_II	1.01051940204488e-05	-3.21902622775371e-07	0.000114215506293308	FALSE
C999921441	KLK4_Q9Y5K2_OID21391_v1_Oncology	1.00697219789225e-05	2.11228910248785e-07	8.79268285153515e-05	FALSE
C100002761	MEP1A_Q16819_OID31459_v1_Oncology_II	1.00248125802782e-05	-4.22395089445645e-07	0.000214089896938615	FALSE
C999918922	SLC16A1_P53985_OID20799_v1_Neurology	1.00064407122513e-05	-4.6592492620493e-06	0.00165130023897357	FALSE
C100021000	SIAE_Q9HAT2_OID21503_v1_Oncology	9.99614074148614e-06	-1.4501781822159e-07	0.000135827748095779	FALSE
C999921441	CLC_Q05315_OID20126_v1_Cardiometabolic	9.98351736114511e-06	-9.94246244091076e-07	0.000459994837629184	FALSE
C999921441	CD33_P20138_OID21472_v1_Oncology	9.97342932418377e-06	-5.90295555172164e-08	3.72677330343678e-05	FALSE
C100021104	CA11_O75493_OID21195_v1_Oncology	9.8088643702976e-06	4.99749978234316e-06	0.00173697490455828	FALSE
C100002761	CD2AP_Q9Y5K6_OID20177_v1_Cardiometabolic	9.75533305891396e-06	-2.82641085584289e-07	0.000169599652212152	FALSE
C100002761	MMUT_P22033_OID30159_v1_Cardiometabolic_II	9.73040622509469e-06	9.30906473271663e-07	0.000560623723882768	FALSE
C100001104	CHRDL2_Q6WN34_OID20223_v1_Cardiometabolic	9.72641438168331e-06	1.12934336406127e-07	0.000210181284080288	FALSE
C827	CD2AP_Q9Y5K6_OID20177_v1_Cardiometabolic	9.69649545723428e-06	-9.19220026969807e-07	0.000337638157954566	FALSE
C100006378	CD6_P30203_OID20649_v1_Inflammation	9.64926363600238e-06	5.58930684831498e-08	5.60768445564779e-05	FALSE
C100001654	THY1_P04216_OID21050_v1_Neurology	9.60330350718852e-06	3.37841866982443e-09	4.55503967782008e-05	FALSE
C100000265	FNTA_P49354_OID31381_v1_Oncology_II	9.53307833229111e-06	3.46049691367089e-06	0.00154456702454843	FALSE
C100020414	GPHA2_Q96T91_OID31437_v1_Oncology_II	9.52747354521222e-06	-1.70376912222016e-07	0.000200148738638391	FALSE
C100001413	GFRAL_Q6UXV0_OID31091_v1_Neurology_II	9.52407204546368e-06	6.27241626015458e-08	6.48879273877849e-05	FALSE
C100020219	PTGES2_Q9H7Z7_OID30561_v1_Inflammation_II	9.50495475016133e-06	-6.86093645549314e-07	0.000524294729591002	FALSE
C999911444	SERPINA6_P08185_OID30743_v1_Inflammation_II	9.46146978986206e-06	3.02101114675856e-07	0.000136318106599404	FALSE
C827	TNFRSF21_O75509_OID21052_v1_Neurology	9.45794846718417e-06	-6.70086629097947e-07	0.000269018760549021	FALSE
C100001254	FADD_Q13158_OID20151_v1_Cardiometabolic	9.39685433065662e-06	-1.99859359941194e-06	0.000768784136202053	FALSE
C100020372	LIF_P15018_OID20824_v1_Neurology	9.3941875954906e-06	-1.29590154990461e-08	0.00111434810191995	FALSE
C100021103	CLIC5_Q9NZA1_OID30890_v1_Neurology_II	9.36072255852682e-06	1.30790341404019e-06	0.000516419957896215	FALSE
C999918922	PEAR1_Q5VY43_OID20257_v1_Cardiometabolic	9.28976566416662e-06	4.87319166063539e-07	0.000206830641841915	FALSE
C999921441	KLK6_Q92876_OID21526_v1_Oncology	9.2896749345206e-06	-6.49312882118226e-07	0.000277144633144753	FALSE
C100020414	RAB6A_P20340_OID20608_v1_Inflammation	9.26380739341148e-06	3.8040633924574e-06	0.00170608365108184	FALSE
C100001293	PON3_Q15166_OID20777_v1_Inflammation	9.22565465832914e-06	3.52996439073671e-07	0.00014170157338398	FALSE
C100002761	VEGFA_P15692_OID20650_v1_Inflammation	9.21448401680625e-06	9.5494823695399e-08	6.15830078300024e-05	FALSE
C100001551	PGLYRP2_Q96PD5_OID30742_v1_Inflammation_II	9.18053197251911e-06	6.84351622417335e-08	4.36830668663253e-05	FALSE
C999918922	MINDY1_Q8N5J2_OID31399_v1_Oncology_II	9.17943500433616e-06	-1.33280594134352e-06	0.000504255345768396	FALSE
C100006378	SNX15_Q9NRS6_OID30644_v1_Inflammation_II	9.166906086433e-06	1.21706351853128e-07	9.71552399349954e-05	FALSE
C100002761	PI16_Q6UXB8_OID30676_v1_Inflammation_II	9.16440391329765e-06	-1.12689375498632e-07	0.000118008139638018	FALSE
C100009148	MYDGF_Q969H8_OID30313_v1_Cardiometabolic_II	9.09356235490044e-06	-2.91643014075179e-06	0.0010631601145248	FALSE
C999918922	ADAM15_Q13444_OID20109_v1_Cardiometabolic	9.07586182741227e-06	1.06053574073055e-07	6.02371446832633e-05	FALSE
C100021000	CDON_Q4KMG0_OID20754_v1_Inflammation	9.04786388522538e-06	6.09659843485058e-08	0.00014628877190555	FALSE
C100000616	TP53I3_Q53FA7_OID30632_v1_Inflammation_II	9.03679064589991e-06	7.04012391105915e-08	5.96586890851376e-05	FALSE
C999921441	CLEC11A_Q9Y240_OID21112_v1_Neurology	9.02691111648313e-06	-4.03407066851916e-07	0.000174605949136253	FALSE
C999918922	CELSR2_Q9HCU4_OID30593_v1_Inflammation_II	8.96576550057926e-06	-4.57327209011952e-07	0.000185054419188551	FALSE
C100001104	GSTP1_P09211_OID20876_v1_Neurology	8.96162612418205e-06	-1.28152722527217e-07	0.000171760331470252	FALSE
C1162	NFASC_O94856_OID20634_v1_Inflammation	8.92791641304846e-06	3.66534417452368e-07	0.000153486380672114	FALSE
C100000616	RBKS_Q9H477_OID20986_v1_Neurology	8.91313816242523e-06	8.52693002710245e-08	6.58413839792669e-05	FALSE
C100001654	MCAM_P43121_OID20343_v1_Cardiometabolic	8.89902040590584e-06	-4.00623894788437e-08	0.000106651564690248	FALSE
C999921441	SIGLEC9_Q9Y336_OID21390_v1_Oncology	8.86936670352334e-06	1.09788438503299e-07	6.33025029917623e-05	FALSE
C100020372	BID_P55957_OID20517_v1_Inflammation	8.83475317337012e-06	-9.00900609970547e-07	0.000649430280112766	FALSE
C999918922	ACP6_Q9NPH0_OID21432_v1_Oncology	8.82295734783156e-06	-1.30447010677373e-07	5.7751551775648e-05	FALSE
C100020414	FOLR2_P14207_OID21062_v1_Neurology	8.80395868185779e-06	2.46145730055116e-07	0.000292366905974593	FALSE
C100009148	ADGRE5_P48960_OID20260_v1_Cardiometabolic	8.78693853689771e-06	-8.56128079099014e-07	0.000398397131469195	FALSE
C100020372	CRYBB1_P53674_OID30319_v1_Cardiometabolic_II	8.70983150214055e-06	-7.2236925091262e-08	0.00022732269941694	FALSE
C100006378	CHRDL2_Q6WN34_OID20223_v1_Cardiometabolic	8.69872847164554e-06	-3.93119709702963e-07	0.000243634474866825	FALSE
C100021103	RAB44_Q7Z6P3_OID31346_v1_Oncology_II	8.66133146859571e-06	4.18928861172636e-07	0.000259700381765005	FALSE
C100001254	CD6_P30203_OID20649_v1_Inflammation	8.63301005671335e-06	1.60231430578254e-08	4.88141396208855e-05	FALSE
C100006378	TMEM132A_Q24JP5_OID30287_v1_Cardiometabolic_II	8.61469510660129e-06	2.99278716859942e-08	6.47062596298402e-05	FALSE
C100021103	ACOT13_Q9NPJ3_OID31522_v1_Oncology_II	8.6025077843388e-06	8.65766852281727e-07	0.000414296886360807	FALSE
C100021104	SPINT2_O43291_OID20720_v1_Inflammation	8.59335272362927e-06	1.07783697287627e-06	0.000428822906268803	FALSE
C100002761	TREML2_Q5T2D2_OID21120_v1_Neurology	8.58246925405926e-06	8.70749159688088e-08	9.80739621996458e-05	FALSE
C100001413	FKBP5_Q13451_OID20937_v1_Neurology	8.55609014505099e-06	7.11871686482177e-07	0.000312169930244944	FALSE
C100001256	CTSF_Q9UBX1_OID21500_v1_Oncology	8.49071823816328e-06	8.61819799205636e-07	0.000341277019112789	FALSE
C999918922	HDGF_P51858_OID21455_v1_Oncology	8.47767676781519e-06	-9.46927114552994e-08	4.96816163671755e-05	FALSE
C999912411	ACP5_P13686_OID20314_v1_Cardiometabolic	8.42789764055052e-06	-6.89508594000568e-07	0.000254680807055187	FALSE
C999918922	FCRL2_Q96LA5_OID20639_v1_Inflammation	8.41916970928391e-06	-1.80982039291088e-07	8.48890276353029e-05	FALSE
C999921441	PSG1_P11464_OID20916_v1_Neurology	8.39610299296911e-06	-4.10943325561785e-08	5.48400144262125e-05	FALSE
C100001413	TNFRSF21_O75509_OID21052_v1_Neurology	8.37648635421129e-06	-4.13679082132146e-07	0.000191665952963131	FALSE
C100001104	GPHA2_Q96T91_OID31437_v1_Oncology_II	8.32688460705722e-06	-2.75395925222874e-07	0.000195249558489848	FALSE
C100002761	TBCC_Q15814_OID20942_v1_Neurology	8.31211157437117e-06	-7.2837813287346e-07	0.000366249322554066	FALSE
C100021103	DNPH1_O43598_OID20744_v1_Inflammation	8.30974471466295e-06	-2.72788832503243e-07	0.000150808862361882	FALSE
C100015752	TCL1A_P56279_OID20987_v1_Neurology	8.28588372536743e-06	4.97849030873895e-08	4.52442770226337e-05	FALSE
C100010895	PLA2G2A_P14555_OID20274_v1_Cardiometabolic	8.22121606303128e-06	1.47750317246431e-07	7.15133822922419e-05	FALSE
C999911444	TDP1_Q9NUW8_OID31403_v1_Oncology_II	8.11130994538001e-06	5.75755514657353e-07	0.000301569618388221	FALSE
C100021000	NECTIN1_Q15223_OID30545_v1_Inflammation_II	8.08820673992017e-06	3.10108732000441e-06	0.00144244117540662	FALSE
C100021000	APOA4_P06727_OID30733_v1_Inflammation_II	8.08566829657575e-06	3.5901116186585e-07	0.000235145951278566	FALSE
C100002761	PLA2G7_Q13093_OID21105_v1_Neurology	8.05475315224236e-06	3.7479059783503e-07	0.000315340940392777	FALSE
C100010922	MCAM_P43121_OID20343_v1_Cardiometabolic	8.02419096268547e-06	-5.24474469653356e-07	0.000265884308934184	FALSE
C100021103	TREM2_Q9NZC2_OID20731_v1_Inflammation	8.01376404779841e-06	-5.38981677810938e-08	9.15263796854956e-05	FALSE
C999911444	ATXN3_P54252_OID31149_v1_Neurology_II	7.98727515627373e-06	1.14623797088561e-07	9.30194038169617e-05	FALSE
C100001254	CD248_Q9HCU0_OID30394_v1_Cardiometabolic_II	7.97805430297061e-06	-9.23367787814069e-07	0.000432314840539213	FALSE
C100010895	FUCA1_P04066_OID20261_v1_Cardiometabolic	7.93701632317845e-06	-2.69620035048841e-07	0.000115772554492496	FALSE
C999921441	NTF4_P34130_OID21208_v1_Oncology	7.9260727939845e-06	0	4.72974035473986e-05	FALSE
C1162	TPR_P12270_OID30143_v1_Cardiometabolic_II	7.92267026616944e-06	2.80643796158617e-06	0.00119543219424568	FALSE
C999921441	KLK14_Q9P0G3_OID21407_v1_Oncology	7.90335423173083e-06	1.32825034343456e-07	7.79101808556856e-05	FALSE
C100002761	PTK7_Q13308_OID20880_v1_Neurology	7.88965370568384e-06	1.49316036427636e-06	0.000935787288188283	FALSE
C100002761	TJAP1_Q5JTD0_OID21477_v1_Oncology	7.87297404547527e-06	5.29117609632398e-07	0.000608269080878935	FALSE
C100001413	ENPP5_Q9UJA9_OID20736_v1_Inflammation	7.86908972894018e-06	-5.87701640554546e-08	4.16626700703905e-05	FALSE
C100001104	CD248_Q9HCU0_OID30394_v1_Cardiometabolic_II	7.78563761705264e-06	5.69386512921171e-07	0.000343313573389567	FALSE
C100006378	RELT_Q969Z4_OID21142_v1_Neurology	7.78476104290604e-06	-2.33574038517098e-07	0.000125498241280309	FALSE
C100000616	CGREF1_Q99674_OID20152_v1_Cardiometabolic	7.69537144085231e-06	-1.6177360416899e-09	3.2725468809559e-05	FALSE
C100020372	ADA2_Q9NZK5_OID20394_v1_Cardiometabolic	7.64146000420407e-06	-1.17531497281138e-07	0.000107516094563963	FALSE
C100021000	ESAM_Q96AP7_OID20270_v1_Cardiometabolic	7.63564833516917e-06	6.67257316059004e-09	0.00011116264132799	FALSE
C100002026	PRKD2_Q9BZL6_OID30140_v1_Cardiometabolic_II	7.62267198672895e-06	7.70350621163329e-06	0.00301702472150661	FALSE
C827	KIAA0319_Q5VV43_OID31094_v1_Neurology_II	7.5854755354765e-06	-2.55853320709064e-07	0.000142939416208872	FALSE
C100021103	IL17F_Q96PD4_OID20456_v1_Inflammation	7.57658524641602e-06	-2.49102092145111e-07	0.000201181251395843	FALSE
C100001413	CRISP3_P54108_OID30715_v1_Inflammation_II	7.56643947641411e-06	7.4382610559785e-08	5.77434484416508e-05	FALSE
C827	GFRAL_Q6UXV0_OID31091_v1_Neurology_II	7.54878689024352e-06	-3.4216879881018e-08	6.34184442316306e-05	FALSE
C100010895	C1QA_P02745_OID20654_v1_Inflammation	7.51658282482914e-06	1.93782500862628e-07	0.00010022134306421	FALSE
C100001654	SCN4B_Q8IWT1_OID30277_v1_Cardiometabolic_II	7.51107518448535e-06	-2.35912072389817e-08	2.5141085779104e-05	FALSE
C100015962	OMG_P23515_OID21352_v1_Oncology	7.50533752524873e-06	-4.91974329653801e-07	0.000515066198110742	FALSE
C407	IL34_Q6ZMJ4_OID20809_v1_Neurology	7.497133316825e-06	2.04274246865937e-07	8.78846987699637e-05	FALSE
C100020372	PPM1F_P49593_OID30350_v1_Cardiometabolic_II	7.48605846512262e-06	1.3645311015418e-06	0.00100666559561056	FALSE
C100009148	ACP5_P13686_OID20314_v1_Cardiometabolic	7.47168253234509e-06	-3.47120235074168e-07	0.000148787847198728	FALSE
C999921441	CCER2_I3L3R5_OID30221_v1_Cardiometabolic_II	7.43679180648105e-06	4.64656555142884e-07	0.000285650863633842	FALSE
C100001254	PPME1_Q9Y570_OID21347_v1_Oncology	7.42405472808905e-06	-2.62119377844534e-06	0.00124500134107885	FALSE
C100001104	PPME1_Q9Y570_OID21347_v1_Oncology	7.42061823166829e-06	-1.8425519981818e-06	0.00103697066034426	FALSE
C999921441	FLT3LG_P49771_OID20661_v1_Inflammation	7.41680769589248e-06	-8.65869833876453e-07	0.000694915169584259	FALSE
C100001654	HMBS_P08397_OID21385_v1_Oncology	7.37662252037197e-06	-5.81588319322655e-08	8.85600008341185e-05	FALSE
C100001413	CRISP2_P16562_OID21456_v1_Oncology	7.35255144290736e-06	2.90386138460421e-08	4.44787528585409e-05	FALSE
C100001437	GGT5_P36269_OID20909_v1_Neurology	7.34554822401368e-06	8.31552646885184e-07	0.000324488796107259	FALSE
C100001551	CAPS_Q13938_OID31126_v1_Neurology_II	7.33866608271239e-06	8.76212306609996e-07	0.000375843385553274	FALSE
C100002761	CDKN1A_P38936_OID21319_v1_Oncology	7.31500625061887e-06	4.6478141586724e-07	0.000289503732337472	FALSE
C1162	PTPRC_P08575_OID30380_v1_Cardiometabolic_II	7.31418329036337e-06	-6.89651869299844e-07	0.000356540002711077	FALSE
C100001104	RELT_Q969Z4_OID21142_v1_Neurology	7.30725407827038e-06	-5.54210253811993e-08	8.96495863350061e-05	FALSE
C100021000	CLMP_Q9H6B4_OID21419_v1_Oncology	7.30121887726476e-06	-9.19473287445902e-08	8.52754650895283e-05	FALSE
C999921441	HSPB6_O14558_OID21408_v1_Oncology	7.2582269609045e-06	-2.80045213462438e-06	0.00144278599710287	FALSE
C100000265	PXDNL_A1KZ92_OID31405_v1_Oncology_II	7.25699742132324e-06	1.82752776308391e-07	0.000154593855128586	FALSE
C827	COL9A1_P20849_OID20550_v1_Inflammation	7.24319134415286e-06	1.68056452021465e-07	0.000140443625088734	FALSE
C100001254	IGHMBP2_P38935_OID30123_v1_Cardiometabolic_II	7.23067211438888e-06	1.97717270502266e-06	0.000875876934366302	FALSE
C999921441	KLK12_Q9UKR0_OID21201_v1_Oncology	7.21357499422481e-06	-4.54955866145436e-08	3.30907753026375e-05	FALSE
C999921441	AXL_P30530_OID20363_v1_Cardiometabolic	7.18818793510323e-06	7.44949000535855e-08	0.000196930440252665	FALSE
C999918922	PKLR_P30613_OID20682_v1_Inflammation	7.18381687303538e-06	-6.58021738948557e-07	0.000300830711749456	FALSE
C100020409	IL4R_P24394_OID20576_v1_Inflammation	7.16040332426893e-06	-7.99956982100106e-07	0.000315584753592463	FALSE
C100000966	VIT_Q6UXI7_OID30334_v1_Cardiometabolic_II	7.1433573615165e-06	-2.2985888858716e-07	0.000107147037509205	FALSE
C100005371	ATRAID_Q6UW56_OID31451_v1_Oncology_II	7.10421353822266e-06	6.74655021395206e-07	0.000274986932101907	FALSE
C100001654	TMEM25_Q86YD3_OID31015_v1_Neurology_II	7.10006135784536e-06	1.76843851085267e-08	3.82322988574529e-05	FALSE
C999911444	SERPINA4_P29622_OID30774_v1_Inflammation_II	7.07269129840427e-06	-3.73865972776315e-08	3.84409282231869e-05	FALSE
